base;orth;interp_signs;lex_classes;proper_names;verb12;bigrams;trigrams;tok_count;doc_name;true
"wszystko:3;swój:1;ten:1;wziąć:1;droga:1;za:1;duży:1;nad:1;na:4;przez:1;to:4;przed:1;jak:14;jaki:1;po:2;do:1;jeden:1;się:6;tylko:1;miasto:1;być:2;noc:1;ja:2;już:1;a:2;on:1;złoty:1;dom:1;i:10;człowiek:1;w:5;przy:1;z:2;my:1";"tym:1;wszystko:2;ich:1;i:2;na:1;się:6;tylko:1;za:1;to:2;przed:1;jak:3;w:3;przy:1;z:1;ja:2;już:1";"exclamation_mark:1;comma:15;fullstop:8";"bedzie_count:2;interp_count:26;verb_count:28;conj_count:12;adv_count:15;adj_count:16;fin_count:25;ppron12_count:3;ppron3_count:1;noun_count:56;subst_count:52;praet_count:1;qub_count:8;prep_count:19";surnames:1;11;"interp_subst:4;qub_prep:1;subst_conj:2;empty_adv:8;qub_fin:4;adj_fin:2;subst_qub:7;empty_conj:2;subst_interp:11;empty_fin:1;fin_prep:2;adv_fin:1;fin_subst:5;subst_ppron12:1;interp_empty:11;subst_prep:9;conj_adj:1;conj_adv:2;fin_interp:14;subst_fin:12;interp_adv:4;adj_bedzie:1;praet_prep:1;subst_subst:3;adv_prep:3;conj_qub:1;fin_conj:2;ppron12_prep:1;qub_adj:1;conj_subst:6;ppron3_fin:1;adv_ppron12:2;qub_adv:1;adj_subst:5;adv_subst:9;ppron12_fin:2;interp_prep:1;bedzie_praet:1;prep_adj:3;conj_prep:1;conj_bedzie:1;interp_conj:6;qub_subst:1;subst_ppron3:1;bedzie_interp:1;subst_adj:3;prep_subst:16";"fin_prep_adj:1;qub_adj_bedzie:1;subst_interp_prep:1;adv_subst_prep:1;fin_subst_conj:1;empty_fin_interp:1;qub_prep_subst:1;prep_subst_ppron3:1;empty_adv_subst:7;subst_conj_subst:2;fin_interp_adv:3;fin_conj_qub:1;conj_bedzie_praet:1;empty_adv_prep:1;ppron3_fin_interp:1;empty_empty_conj:2;interp_empty_empty:11;ppron12_fin_interp:1;adv_subst_subst:1;empty_empty_fin:1;interp_prep_subst:1;empty_conj_bedzie:1;subst_subst_prep:1;adv_fin_subst:1;fin_interp_subst:3;prep_subst_adj:3;subst_adj_subst:1;subst_adj_fin:2;conj_prep_subst:1;adv_ppron12_prep:1;interp_adv_subst:2;conj_adv_ppron12:2;conj_qub_adj:1;subst_subst_ppron12:1;interp_subst_fin:2;qub_fin_interp:3;prep_subst_prep:3;subst_qub_subst:1;adv_subst_conj:1;interp_subst_qub:2;conj_subst_fin:2;subst_ppron12_fin:1;subst_ppron3_fin:1;subst_interp_conj:5;empty_conj_adv:1;prep_subst_subst:1;interp_conj_adj:1;qub_fin_prep:1;adj_subst_interp:2;adv_prep_adj:1;interp_conj_adv:1;subst_interp_adv:1;adv_subst_fin:3;interp_adv_prep:1;bedzie_praet_prep:1;ppron12_fin_conj:1;adj_subst_fin:1;bedzie_interp_subst:1;adj_subst_prep:1;subst_fin_conj:1;subst_fin_interp:6;adv_ppron12_fin:1;fin_interp_empty:7;subst_subst_interp:1;prep_subst_qub:2;prep_subst_fin:4;subst_fin_subst:4;empty_empty_adv:8;interp_conj_subst:3;subst_qub_adv:1;fin_subst_interp:4;qub_subst_prep:1;prep_subst_interp:2;interp_conj_prep:1;conj_subst_interp:2;subst_qub_fin:4;adj_fin_interp:2;qub_adv_prep:1;subst_fin_prep:1;fin_conj_subst:1;interp_adv_fin:1;adj_bedzie_interp:1;subst_qub_prep:1;adv_subst_qub:3;subst_prep_subst:9;adv_prep_subst:2;conj_adj_subst:1;praet_prep_adj:1;prep_adj_subst:3;adj_subst_subst:1;conj_subst_prep:2;ppron12_prep_subst:1;subst_interp_empty:4;fin_interp_conj:1;fin_prep_subst:1";167;"/mnt/requests/fextor2/progress/980d14619935d5ab9e5fae06fc9dc16da10e7735/co-ja-wyczytam-w-ksiazeczce.txt;/mnt/requests/fextor2/progress/980d14619935d5ab9e5fae06fc9dc16da10e7735/co-ja-wyczytam-w-ksiazeczce.txt";true
