base;orth;interp_signs;lex_classes;proper_names;verb12;bigrams;trigrams;tok_count;doc_name;true
"metr:1;swój:1;kraj:2;gdyby:1;pod:1;pani:1;nad:1;ty:1;na:1;przez:1;wielki:1;przed:2;stary:1;jako:1;pełny:1;być:4;by:1;oko:2;znać:1;on:2;i:2;o:1;tysiąc:1;w:4;twój:2;z:2";"ich:1;w:1;i:1;na:1;przez:1;oczy:2;przed:2;jest:1;jej:1;być:1;pani:1;z:1;by:1";"comma:15;semicolon:3;fullstop:4";"ppron12_count:1;aglt_count:2;subst_count:48;verb_count:15;comp_count:1;conj_count:3;interp_count:25;prep_count:13;fin_count:3;adj_count:36;qub_count:1;inf_count:1;ppron3_count:2;noun_count:51;brev_count:1;pact_count:1;praet_count:5;adv_count:2;ppas_count:3";first_names:2;2;"interp_subst:7;subst_pact:1;subst_conj:1;praet_subst:1;adj_fin:2;subst_interp:19;ppas_subst:1;inf_subst:1;adv_ppas:1;prep_adj:2;interp_adj:3;ppas_prep:2;adj_subst:8;empty_prep:2;subst_empty:1;interp_empty:5;subst_prep:1;ppron3_subst:1;subst_fin:1;adj_interp:2;empty_comp:1;brev_interp:1;interp_adv:1;prep_ppron3:1;praet_aglt:1;fin_adj:1;subst_praet:1;adv_qub:1;subst_subst:10;pact_prep:1;interp_ppas:1;adj_conj:1;subst_brev:1;ppron3_adj:1;prep_ppas:1;conj_subst:3;comp_aglt:1;subst_ppron3:1;adj_inf:1;aglt_adj:1;interp_prep:6;prep_ppron12:1;aglt_praet:1;praet_interp:2;subst_adv:1;adj_prep:1;interp_conj:1;ppron12_interp:1;empty_subst:3;qub_praet:1;fin_subst:2;adj_adj:3;interp_praet:1;subst_adj:7;prep_subst:8";"subst_interp_prep:5;subst_interp_ppas:1;subst_adj_prep:1;subst_interp_praet:1;adj_conj_subst:1;subst_conj_subst:1;empty_comp_aglt:1;interp_subst_praet:1;qub_praet_subst:1;empty_subst_interp:1;empty_prep_subst:1;interp_empty_empty:5;interp_subst_adj:1;ppas_subst_conj:1;interp_prep_ppas:1;conj_subst_adj:1;prep_ppas_prep:1;empty_empty_prep:2;ppron12_interp_empty:1;interp_prep_subst:4;subst_adv_qub:1;inf_subst_interp:1;subst_pact_prep:1;aglt_praet_interp:1;adj_interp_subst:1;prep_subst_adj:1;subst_adj_subst:1;prep_subst_interp:3;empty_empty_comp:1;prep_ppron3_subst:1;subst_adj_conj:1;interp_subst_fin:1;prep_adj_adj:2;interp_praet_aglt:1;pact_prep_subst:1;subst_subst_adj:2;subst_interp_conj:1;praet_interp_subst:1;adj_fin_adj:1;prep_subst_subst:4;adv_ppas_subst:1;praet_interp_adj:1;adj_interp_prep:1;fin_subst_interp:1;subst_ppron3_adj:1;subst_empty_empty:1;adj_adj_subst:3;praet_aglt_adj:1;interp_adv_ppas:1;ppron3_subst_adv:1;interp_prep_adj:1;subst_interp_adj:2;brev_interp_subst:1;subst_interp_adv:1;ppron3_adj_fin:1;interp_ppas_prep:1;subst_praet_interp:1;adj_inf_subst:1;empty_subst_brev:1;prep_ppron12_interp:1;adv_qub_praet:1;interp_subst_empty:1;comp_aglt_praet:1;adj_subst_subst:1;interp_subst_interp:1;interp_subst_subst:2;empty_prep_ppron3:1;subst_adj_fin:1;subst_subst_subst:1;subst_subst_interp:7;adj_subst_adj:2;ppas_prep_subst:1;subst_adj_interp:2;subst_fin_subst:1;aglt_adj_subst:1;interp_conj_subst:1;interp_adj_subst:3;adj_subst_interp:3;conj_subst_interp:2;subst_brev_interp:1;ppas_prep_adj:1;subst_adj_inf:1;adj_prep_ppron12:1;subst_prep_subst:1;adj_subst_pact:1;fin_adj_adj:1;adj_fin_subst:1;empty_subst_ppron3:1;adj_subst_prep:1;fin_subst_subst:1;empty_empty_subst:3;subst_interp_empty:4;praet_subst_subst:1;subst_interp_subst:4";126;"/mnt/requests/fextor2/progress/91970668c0142418575d4ee881db9f6c628ecb98/kwiaty-zla-do-kreolki.txt;/mnt/requests/fextor2/progress/91970668c0142418575d4ee881db9f6c628ecb98/kwiaty-zla-do-kreolki.txt";true
